id,name,text_snippet,supertype,subtype,logic_category,battle_styles,immediate_parent,evolution_root,effect_triggers,hp,retreat_cost
sv5-140,Ancient Booster Energy Capsule,"[Rule] The Ancient Pokemon this card is attached to gets +60 HP, recovers from all Special Conditions, and can't be affected by any Special Conditions. | [Rule] You may attach any number of Pokemon Tools to your Pokemon during your turn. You may attach only 1 Pokemon Tool to each Pokemon, and it stays attached.",Trainer,"Pokemon Tool, Ancient",tool,Ancient,N/A,N/A,special_condition,N/A,N/A
sv8-163,Babiri Berry,"[Rule] If the Pokemon this card is attached to is damaged by an attack from your opponent's Metal Pokemon, it takes 60 less damage (after applying Weakness and Resistance), and discard this card. | [Rule] You may attach any number of Pokemon Tools to your Pokemon during your turn. You may attach only 1 Pokemon Tool to each Pokemon, and it stays attached. | [Rule] Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached.",Trainer,Pokemon Tool,tool,None,N/A,N/A,"damage, discard, attach, reduce",N/A,N/A
sv3pt5-155,Big Air Balloon,"[Rule] The Stage 2 Pokemon this card is attached to has no Retreat Cost. | [Rule] You may attach any number of Pokemon Tools to your Pokemon during your turn. You may attach only 1 Pokemon Tool to each Pokemon, and it stays attached.",Trainer,Pokemon Tool,tool,None,N/A,N/A,switch,N/A,N/A
sv6pt5-55,Binding Mochi,"[Rule] Attacks used by the Poisoned Pokemon this card is attached to do 40 more damage to your opponent's Active Pokemon (before applying Weakness and Resistance). | [Rule] You may attach any number of Pokemon Tools to your Pokemon during your turn. You may attach only 1 Pokemon Tool to each Pokemon, and it stays attached.",Trainer,Pokemon Tool,tool,None,N/A,N/A,"damage, boost, status",N/A,N/A
sv8pt5-95,Binding Mochi,"[Rule] Attacks used by the Poisoned Pokemon this card is attached to do 40 more damage to your opponent's Active Pokemon (before applying Weakness and Resistance). | [Rule] You may attach any number of Pokemon Tools to your Pokemon during your turn. You may attach only 1 Pokemon Tool to each Pokemon, and it stays attached.",Trainer,Pokemon Tool,tool,None,N/A,N/A,"damage, boost, status",N/A,N/A
rsv10pt5-80,Brave Bangle,"[Rule] If the Pokemon this card is attached to doesn't have a Rule Box, the attacks it uses do 30 more damage to your opponent's Active Pokemon ex (before applying Weakness and Resistance). (Pokemon ex, Pokemon V, etc. have Rule Boxes.) | [Rule] You may attach any number of Pokemon Tools to your Pokemon during your turn. You may attach only 1 Pokemon Tool to each Pokemon, and it stays attached. | [Rule] Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached.",Trainer,Pokemon Tool,tool,None,N/A,N/A,"damage, boost",N/A,N/A
sv2-173,Bravery Charm,[Rule] The Basic Pokemon this card is attached to gets +50 HP. | [Rule] Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached.,Trainer,Pokemon Tool,tool,None,N/A,N/A,None,N/A,N/A
sv7-175,Bravery Charm,"[Rule] The Basic Pokemon this card is attached to gets +50 HP. | [Rule] You may attach any number of Pokemon Tools to your Pokemon during your turn. You may attach only 1 Pokemon Tool to each Pokemon, and it stays attached.",Trainer,Pokemon Tool,tool,None,N/A,N/A,None,N/A,N/A
sv2-176,Choice Belt,[Rule] The attacks of the Pokemon this card is attached to do 30 more damage to your opponent's Active Pokemon V (before applying Weakness and Resistance). | [Rule] Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached.,Trainer,Pokemon Tool,tool,None,N/A,N/A,"damage, boost",N/A,N/A
sv8-168,Colbur Berry,"[Rule] If the Pokemon this card is attached to is damaged by an attack from your opponent's Darkness Pokemon, it takes 60 less damage (after applying Weakness and Resistance), and discard this card. | [Rule] You may attach any number of Pokemon Tools to your Pokemon during your turn. You may attach only 1 Pokemon Tool to each Pokemon, and it stays attached. | [Rule] Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached.",Trainer,Pokemon Tool,tool,None,N/A,N/A,"damage, discard, attach, reduce",N/A,N/A
sv8-169,Counter Gain,"[Rule] If you have more Prize cards remaining than your opponent, attacks used by the Pokemon this card is attached to cost Colorless less. | [Rule] You may attach any number of Pokemon Tools to your Pokemon during your turn. You may attach only 1 Pokemon Tool to each Pokemon, and it stays attached. | [Rule] Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached.",Trainer,Pokemon Tool,tool,None,N/A,N/A,prize,N/A,N/A
sv8-249,Counter Gain,"[Rule] If you have more Prize cards remaining than your opponent, attacks used by the Pokemon this card is attached to cost Colorless less. | [Rule] You may attach any number of Pokemon Tools to your Pokemon during your turn. You may attach only 1 Pokemon Tool to each Pokemon, and it stays attached. | [Rule] Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached.",Trainer,Pokemon Tool,tool,None,N/A,N/A,prize,N/A,N/A
sv4-161,Cursed Duster,"[Rule] If the Pokemon this card is attached to is Knocked Out by damage from an attack from your opponent's Pokemon, discard a random card from your opponent's hand. | [Rule] You may attach any number of Pokemon Tools to your Pokemon during your turn. You may attach only 1 Pokemon Tool to each Pokemon, and it stays attached.",Trainer,Pokemon Tool,tool,None,N/A,N/A,"damage, discard, attach, knockout",N/A,N/A
sv10-162,Cynthia's Power Weight,"[Rule] The Cynthia's Pokemon this card is attached to gets +70 HP. | [Rule] You may attach any number of Pokemon Tools to your Pokemon during your turn. You may attach only 1 Pokemon Tool to each Pokemon, and it stays attached.",Trainer,Pokemon Tool,tool,None,N/A,N/A,None,N/A,N/A
sv1-169,Defiance Band,"[Rule] If you have more Prize cards remaining than your opponent, the attacks of the Pokemon this card is attached to do 30 more damage to your opponent's Active Pokemon (before applying Weakness and Resistance). | [Rule] Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached.",Trainer,Pokemon Tool,tool,None,N/A,N/A,"damage, prize, boost",N/A,N/A
sv4-162,Defiance Vest,"[Rule] If you have more Prize cards remaining than your opponent, the Pokemon this card is attached to takes 40 less damage from attacks from your opponent's Pokemon (after applying Weakness and Resistance). | [Rule] You may attach any number of Pokemon Tools to your Pokemon during your turn. You may attach only 1 Pokemon Tool to each Pokemon, and it stays attached.",Trainer,Pokemon Tool,tool,None,N/A,N/A,"damage, prize, reduce",N/A,N/A
sv7-134,Deluxe Bomb,"[Rule] You can't have more than 1 ACE SPEC card in your deck. | [Rule] If the Pokemon this card is attached to is in the Active Spot and is damaged by an attack from your opponent's Pokemon (even if this Pokemon is Knocked Out), put 12 damage counters on the Attacking Pokemon. If you placed any damage counters in this way, discard this card. | [Rule] You may attach any number of Pokemon Tools to your Pokemon during your turn. You may attach only 1 Pokemon Tool to each Pokemon, and it stays attached.",Trainer,"Pokemon Tool, ACE SPEC",tool,ACE SPEC,N/A,N/A,"damage, discard, attach, prevent, lock, knockout",N/A,N/A
sv1-174,Exp. Share,"[Rule] When your Active Pokemon is Knocked Out by damage from an attack from your opponent's Pokemon, you may move a Basic Energy from that Pokemon to the Pokemon this card is attached to. | [Rule] Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached.",Trainer,Pokemon Tool,tool,None,N/A,N/A,"damage, knockout",N/A,N/A
sv4-164,Future Booster Energy Capsule,"[Rule] The Future Pokemon this card is attached to has no Retreat Cost, and the attacks it uses do 20 more damage to your opponent's Active Pokemon (before applying Weakness and Resistance). | [Rule] You may attach any number of Pokemon Tools to your Pokemon during your turn. You may attach only 1 Pokemon Tool to each Pokemon, and it stays attached.",Trainer,"Pokemon Tool, Future",tool,Future,N/A,N/A,"damage, switch, boost",N/A,N/A
sv5-149,Future Booster Energy Capsule,"[Rule] The Future Pokemon this card is attached to has no Retreat Cost, and the attacks it uses do 20 more damage to your opponent's Active Pokemon (before applying Weakness and Resistance). | [Rule] You may attach any number of Pokemon Tools to your Pokemon during your turn. You may attach only 1 Pokemon Tool to each Pokemon, and it stays attached.",Trainer,"Pokemon Tool, Future",tool,Future,N/A,N/A,"damage, switch, boost",N/A,N/A
sv7-137,Gravity Gemstone,"[Rule] As long as the Pokemon this card is attached to is in the Active Spot, the Retreat Cost of both Active Pokemon is Colorless more. | [Rule] You may attach any number of Pokemon Tools to your Pokemon during your turn. You may attach only 1 Pokemon Tool to each Pokemon, and it stays attached.",Trainer,Pokemon Tool,tool,None,N/A,N/A,switch,N/A,N/A
sv8pt5-111,Haban Berry,"[Rule] If the Pokemon this card is attached to is damaged by an attack from your opponent's Dragon Pokemon, it takes 60 less damage (after applying Weakness and Resistance), and discard this card. | [Rule] You may attach any number of Pokemon Tools to your Pokemon during your turn. You may attach only 1 Pokemon Tool to each Pokemon, and it stays attached.",Trainer,Pokemon Tool,tool,None,N/A,N/A,"damage, discard, attach, reduce",N/A,N/A
sv6-150,Handheld Fan,"[Rule] If the Pokemon this card is attached to is in the Active Spot and is damaged by an attack from your opponent's Pokemon (even if this Pokemon is Knocked Out), move an Energy from the Attacking Pokemon to 1 of your opponent's Benched Pokemon. | [Rule] You may attach any number of Pokemon Tools to your Pokemon during your turn. You may attach only 1 Pokemon Tool to each Pokemon, and it stays attached. | [Rule] Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached.",Trainer,Pokemon Tool,tool,None,N/A,N/A,"damage, attach, knockout",N/A,N/A
sv5-151,Heavy Baton,"[Rule] If the Pokemon this card is attached to has a Retreat Cost of exactly 4, is in the Active Spot, and is Knocked Out by damage from an attack from your opponent's Pokemon, move up to 3 Basic Energy cards from that Pokemon to your Benched Pokemon in any way you like. | [Rule] You may attach any number of Pokemon Tools to your Pokemon during your turn. You may attach only 1 Pokemon Tool to each Pokemon, and it stays attached.",Trainer,Pokemon Tool,tool,None,N/A,N/A,"damage, switch, attach, knockout",N/A,N/A
sv5-152,Hero's Cape,"[Rule] The Pokemon this card is attached to gets +100 HP. | [Rule] You may attach any number of Pokemon Tools to your Pokemon during your turn. You may attach only 1 Pokemon Tool to each Pokemon, and it stays attached. | [Rule] ACE SPEC: You can't have more than 1 ACE SPEC card in your deck.",Trainer,"Pokemon Tool, ACE SPEC",tool,ACE SPEC,N/A,N/A,attach,N/A,N/A
sv9-148,Hop's Choice Band,"[Rule] Attacks used by the Hop's Pokemon this card is attached to cost Colorless less and do 30 more damage to your opponent's Active Pokemon (before applying Weakness and Resistance). | [Rule] You may attach any number of Pokemon Tools to your Pokemon during your turn. You may attach only 1 Pokemon Tool to each Pokemon, and it stays attached.",Trainer,Pokemon Tool,tool,None,N/A,N/A,"damage, boost",N/A,N/A
sv3pt5-163,Leftovers,"[Rule] At the end of your turn, if the Pokemon this card is attached to is in the Active Spot, heal 20 damage from it. | [Rule] You may attach any number of Pokemon Tools to your Pokemon during your turn. You may attach only 1 Pokemon Tool to each Pokemon, and it stays attached.",Trainer,Pokemon Tool,tool,None,N/A,N/A,"heal, damage",N/A,N/A
sv9-151,Lillie's Pearl,"[Rule] If the Lillie's Pokemon this card is attached to is Knocked Out by damage from an attack from your opponent's Pokemon, that player takes 1 fewer Prize card. | [Rule] You may attach any number of Pokemon Tools to your Pokemon during your turn. You may attach only 1 Pokemon Tool to each Pokemon, and it stays attached.",Trainer,Pokemon Tool,tool,None,N/A,N/A,"damage, attach, prize, knockout",N/A,N/A
sv6-158,Lucky Helmet,"[Rule] If the Pokemon this card is attached to is in the Active Spot and is damaged by an attack from your opponent's Pokemon (even if this Pokemon is Knocked Out), draw 2 cards. | [Rule] You may attach any number of Pokemon Tools to your Pokemon during your turn. You may attach only 1 Pokemon Tool to each Pokemon, and it stays attached. | [Rule] Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached.",Trainer,Pokemon Tool,tool,None,N/A,N/A,"draw, damage, attach, knockout",N/A,N/A
sv4-166,Luxurious Cape,"[Rule] If the Pokemon this card is attached to doesn't have a Rule Box, it gets +100 HP, and if it is Knocked Out by damage from an attack from your opponent's Pokemon, that player takes 1 more Prize card. (Pokemon ex, Pokemon V, etc. have Rule Boxes.) | [Rule] You may attach any number of Pokemon Tools to your Pokemon during your turn. You may attach only 1 Pokemon Tool to each Pokemon, and it stays attached.",Trainer,Pokemon Tool,tool,None,N/A,N/A,"damage, attach, prize, knockout, boost",N/A,N/A
sv4-265,Luxurious Cape,"[Rule] If the Pokemon this card is attached to doesn't have a Rule Box, it gets +100 HP, and if it is Knocked Out by damage from an attack from your opponent's Pokemon, that player takes 1 more Prize card. (Pokemon ex, Pokemon V, etc. have Rule Boxes.) | [Rule] You may attach any number of Pokemon Tools to your Pokemon during your turn. You may attach only 1 Pokemon Tool to each Pokemon, and it stays attached.",Trainer,Pokemon Tool,tool,None,N/A,N/A,"damage, attach, prize, knockout, boost",N/A,N/A
sv5-154,Maximum Belt,"[Rule] Attacks used by the Pokemon this card is attached to do 50 more damage to your opponent's Active Pokemon ex (before applying Weakness and Resistance). | [Rule] You may attach any number of Pokemon Tools to your Pokemon during your turn. You may attach only 1 Pokemon Tool to each Pokemon, and it stays attached. | [Rule] ACE SPEC: You can't have more than 1 ACE SPEC card in your deck.",Trainer,"Pokemon Tool, ACE SPEC",tool,ACE SPEC,N/A,N/A,"damage, attach, boost",N/A,N/A
sv8pt5-117,Maximum Belt,"[Rule] You can't have more than 1 ACE SPEC card in your deck. | [Rule] Attacks used by the Pokemon this card is attached to do 50 more damage to your opponent's Active Pokemon ex (before applying Weakness and Resistance). | [Rule] You may attach any number of Pokemon Tools to your Pokemon during your turn. You may attach only 1 Pokemon Tool to each Pokemon, and it stays attached.",Trainer,"Pokemon Tool, ACE SPEC",tool,ACE SPEC,N/A,N/A,"damage, prevent, lock, boost",N/A,N/A
sv7-140,Occa Berry,"[Rule] If the Pokemon this card is attached to is damaged by an attack from your opponent's Fire Pokemon, it takes 60 less damage (after applying Weakness and Resistance), and discard this card. | [Rule] You may attach any number of Pokemon Tools to your Pokemon during your turn. You may attach only 1 Pokemon Tool to each Pokemon, and it stays attached.",Trainer,Pokemon Tool,tool,None,N/A,N/A,"damage, discard, attach, reduce",N/A,N/A
